step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
264	[0.12, -0.08, -0.2, 0.06, -0.13, 0.04, -1.0]	[-0.08, 0.04, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
265	[0.18, 0.02, 0.04, 0.05, -0.12, 0.05, -1.0]	[-0.08, 0.04, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
266	[0.09, -0.02, -0.01, 0.05, -0.12, 0.05, -1.0]	[-0.08, 0.03, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
267	[0.17, 0.05, -0.01, 0.04, -0.12, 0.05, -1.0]	[-0.08, 0.03, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
268	[0.22, -0.02, 0.04, 0.04, -0.11, 0.06, -1.0]	[-0.08, 0.03, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
269	[0.34, -0.02, 0.03, 0.04, -0.11, 0.07, -1.0]	[-0.07, 0.03, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
270	[0.18, -0.14, -0.11, 0.05, -0.12, 0.08, -1.0]	[-0.07, 0.03, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
271	[0.16, -0.1, -0.3, 0.06, -0.13, 0.09, -1.0]	[-0.07, 0.03, 1.01]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
272	[0.17, -0.16, -0.24, 0.07, -0.13, 0.09, -1.0]	[-0.06, 0.03, 1.0]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
273	[0.16, -0.16, -0.2, 0.08, -0.14, 0.1, -1.0]	[-0.06, 0.03, 1.0]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
274	[0.19, -0.21, -0.04, 0.08, -0.14, 0.11, -1.0]	[-0.06, 0.03, 1.0]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
275	[0.26, -0.27, 0.01, 0.1, -0.14, 0.12, -1.0]	[-0.06, 0.03, 1.0]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
276	[0.33, -0.25, 0.04, 0.11, -0.12, 0.13, -1.0]	[-0.05, 0.02, 0.99]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
277	[0.15, -0.01, -0.03, 0.1, -0.11, 0.12, -1.0]	[-0.05, 0.02, 0.99]	[0.03, -0.19, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
278	[0.11, -0.1, 0.01, 0.1, -0.1, 0.11, -1.0]	[-0.05, 0.02, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
279	[0.21, 0.04, 0.12, 0.08, -0.09, 0.1, -1.0]	[-0.04, 0.02, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
280	[0.11, -0.14, 0.07, 0.07, -0.08, 0.1, -1.0]	[-0.04, 0.02, 1.0]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
281	[0.24, 0.0, 0.12, 0.07, -0.06, 0.09, -1.0]	[-0.04, 0.02, 1.0]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
282	[0.06, -0.23, -0.02, 0.06, -0.06, 0.09, -1.0]	[-0.04, 0.02, 1.0]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
283	[0.28, -0.25, -0.04, 0.07, -0.06, 0.09, -1.0]	[-0.04, 0.02, 1.0]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
284	[0.24, -0.46, -0.14, 0.07, -0.06, 0.1, -1.0]	[-0.03, 0.01, 1.0]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
285	[0.54, -0.63, -0.17, 0.1, -0.05, 0.12, -1.0]	[-0.03, 0.01, 1.0]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
286	[0.17, -0.35, -0.1, 0.1, -0.04, 0.12, -1.0]	[-0.03, 0.0, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
287	[0.24, -0.56, -0.15, 0.1, -0.05, 0.13, -1.0]	[-0.02, -0.0, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
288	[0.27, -0.63, -0.21, 0.11, -0.06, 0.14, -1.0]	[-0.02, -0.01, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
289	[0.39, -0.43, -0.06, 0.12, -0.06, 0.16, -1.0]	[-0.02, -0.02, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
290	[0.22, -0.48, -0.12, 0.11, -0.07, 0.17, -1.0]	[-0.01, -0.02, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
291	[0.36, -0.44, -0.08, 0.12, -0.07, 0.18, -1.0]	[-0.01, -0.03, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
292	[0.2, -0.46, -0.19, 0.12, -0.08, 0.19, -1.0]	[-0.01, -0.03, 0.99]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
293	[0.36, -0.4, -0.21, 0.12, -0.09, 0.2, -1.0]	[-0.0, -0.04, 0.98]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
294	[0.34, -0.56, -0.32, 0.11, -0.09, 0.22, -1.0]	[0.0, -0.05, 0.98]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
295	[0.42, -0.54, -0.35, 0.12, -0.09, 0.22, -1.0]	[0.01, -0.05, 0.98]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
296	[0.4, -0.57, -0.22, 0.12, -0.09, 0.23, -1.0]	[0.01, -0.06, 0.97]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
297	[0.24, -0.4, -0.2, 0.11, -0.11, 0.24, -1.0]	[0.02, -0.07, 0.97]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
298	[0.08, -0.5, -0.35, 0.12, -0.13, 0.25, -1.0]	[0.02, -0.07, 0.97]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
299	[0.23, -0.45, -0.44, 0.13, -0.15, 0.26, -1.0]	[0.03, -0.08, 0.96]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
300	[0.21, -0.55, -0.39, 0.13, -0.15, 0.26, -1.0]	[0.03, -0.08, 0.96]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
301	[0.35, -0.51, -0.42, 0.14, -0.17, 0.28, -1.0]	[0.03, -0.09, 0.95]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
302	[0.29, -0.9, -0.49, 0.15, -0.2, 0.3, -1.0]	[0.04, -0.1, 0.95]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
303	[0.38, -0.29, -0.25, 0.15, -0.19, 0.29, -1.0]	[0.04, -0.11, 0.94]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
304	[0.4, -0.93, -0.52, 0.17, -0.16, 0.29, -1.0]	[0.05, -0.11, 0.94]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
305	[0.38, -0.58, -0.4, 0.17, -0.15, 0.28, -1.0]	[0.05, -0.12, 0.93]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
306	[0.12, -0.38, -0.22, 0.16, -0.15, 0.26, -1.0]	[0.06, -0.13, 0.93]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
307	[0.34, -0.5, -0.44, 0.16, -0.17, 0.26, -1.0]	[0.06, -0.14, 0.92]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
308	[0.12, -0.43, -0.31, 0.15, -0.15, 0.24, -1.0]	[0.07, -0.14, 0.92]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
309	[0.05, -0.2, -0.23, 0.14, -0.14, 0.21, -1.0]	[0.07, -0.15, 0.91]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
310	[-0.14, -0.52, -0.42, 0.13, -0.14, 0.19, -1.0]	[0.07, -0.15, 0.91]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
311	[-0.06, -0.14, -0.24, 0.11, -0.13, 0.16, -1.0]	[0.07, -0.16, 0.91]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
312	[-0.12, -0.36, -0.41, 0.1, -0.14, 0.15, -1.0]	[0.07, -0.16, 0.9]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
313	[-0.13, -0.32, -0.69, 0.11, -0.14, 0.13, -1.0]	[0.07, -0.16, 0.9]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
314	[-0.03, -0.19, -0.34, 0.11, -0.13, 0.12, -1.0]	[0.07, -0.17, 0.89]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
315	[-0.12, 0.03, -0.41, 0.11, -0.11, 0.11, -1.0]	[0.07, -0.17, 0.89]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
316	[-0.14, -0.18, -0.5, 0.11, -0.1, 0.1, -1.0]	[0.07, -0.17, 0.88]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
317	[-0.17, 0.29, -0.16, 0.11, -0.08, 0.09, -1.0]	[0.07, -0.18, 0.88]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
318	[-0.45, -0.22, -0.55, 0.11, -0.07, 0.06, -1.0]	[0.06, -0.17, 0.87]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
319	[-0.28, 0.08, -0.19, 0.1, -0.05, 0.05, -1.0]	[0.06, -0.17, 0.87]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
320	[-0.2, -0.17, -0.23, 0.1, -0.04, 0.04, -1.0]	[0.05, -0.17, 0.86]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
321	[-0.09, 0.08, -0.08, 0.09, -0.04, 0.03, -1.0]	[0.05, -0.18, 0.86]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
322	[-0.16, -0.17, -0.32, 0.08, -0.02, 0.03, -1.0]	[0.05, -0.18, 0.86]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
323	[-0.14, 0.01, -0.4, 0.08, -0.02, 0.02, -1.0]	[0.04, -0.18, 0.85]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
324	[-0.19, -0.07, -0.19, 0.07, -0.01, 0.02, -1.0]	[0.04, -0.18, 0.85]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
325	[-0.2, 0.11, -0.16, 0.08, -0.01, 0.01, -1.0]	[0.04, -0.18, 0.84]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
326	[-0.24, -0.08, -0.21, 0.07, -0.01, 0.01, -1.0]	[0.03, -0.18, 0.84]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
327	[-0.17, -0.02, -0.28, 0.07, -0.01, 0.0, -1.0]	[0.03, -0.18, 0.84]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
328	[-0.12, -0.2, -0.27, 0.07, -0.01, 0.01, -1.0]	[0.03, -0.18, 0.83]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
329	[-0.05, 0.04, -0.18, 0.06, -0.01, 0.01, -1.0]	[0.02, -0.18, 0.83]	[0.03, -0.19, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
330	[-0.07, -0.24, -0.23, 0.06, -0.01, 0.01, -1.0]	[0.02, -0.18, 0.83]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
331	[-0.0, -0.04, -0.17, 0.06, -0.01, 0.01, -1.0]	[0.02, -0.18, 0.82]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
332	[-0.14, -0.15, -0.28, 0.06, -0.01, 0.01, -1.0]	[0.02, -0.18, 0.82]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
333	[-0.13, 0.0, -0.27, 0.05, -0.01, 0.01, -1.0]	[0.02, -0.18, 0.82]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
334	[-0.18, -0.04, -0.24, 0.05, -0.01, 0.0, -1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
335	[-0.18, 0.02, -0.18, 0.05, -0.01, 0.0, -1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
336	[-0.12, -0.1, -0.1, 0.04, -0.01, 0.0, -1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
337	[-0.09, -0.06, -0.18, 0.04, -0.01, -0.0, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
338	[-0.06, -0.07, -0.1, 0.03, -0.02, -0.0, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
339	[0.01, -0.04, -0.45, 0.06, -0.02, -0.0, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
340	[-0.03, -0.09, -0.24, 0.06, -0.01, -0.0, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
341	[-0.05, 0.08, 0.09, 0.04, -0.01, -0.0, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
342	[-0.22, 0.01, 0.12, 0.03, -0.03, -0.01, 1.0]	[0.03, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
343	[-0.06, 0.04, -0.06, 0.03, -0.04, -0.01, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
344	[-0.09, -0.02, -0.03, 0.03, -0.04, -0.02, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.82]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
345	[0.02, 0.08, -0.1, 0.03, -0.04, -0.02, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.82]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
346	[0.18, 0.06, -0.15, 0.04, -0.03, -0.01, 1.0]	[0.02, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
347	[0.22, 0.12, -0.05, 0.04, -0.02, -0.0, 1.0]	[0.03, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
348	[0.19, 0.08, 0.15, 0.03, -0.0, -0.0, 1.0]	[0.03, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
349	[0.1, 0.14, 0.38, 0.03, 0.01, 0.0, 1.0]	[0.03, -0.19, 0.81]	[0.03, -0.19, 0.81]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
350	[0.04, 0.09, 0.76, 0.01, 0.03, 0.0, 1.0]	[0.03, -0.19, 0.82]	[0.03, -0.19, 0.82]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
351	[-0.1, 0.12, 0.56, -0.0, 0.03, -0.0, 1.0]	[0.03, -0.19, 0.82]	[0.03, -0.19, 0.82]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
352	[-0.26, 0.15, 1.0, -0.03, 0.04, -0.01, 1.0]	[0.03, -0.19, 0.83]	[0.03, -0.19, 0.83]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
353	[-0.24, 0.19, 1.0, -0.04, 0.05, -0.02, 1.0]	[0.03, -0.19, 0.84]	[0.03, -0.19, 0.84]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
354	[-0.23, 0.18, 1.0, -0.05, 0.06, -0.02, 1.0]	[0.02, -0.19, 0.86]	[0.02, -0.18, 0.86]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
355	[-0.28, 0.27, 1.0, -0.06, 0.07, -0.02, 1.0]	[0.02, -0.19, 0.87]	[0.02, -0.18, 0.87]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
356	[-0.3, 0.2, 1.0, -0.07, 0.07, -0.02, 1.0]	[0.02, -0.19, 0.88]	[0.02, -0.18, 0.88]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
357	[-0.21, 0.15, 0.65, -0.07, 0.07, -0.02, 1.0]	[0.01, -0.18, 0.9]	[0.01, -0.18, 0.9]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
358	[-0.42, 0.27, 1.0, -0.07, 0.08, -0.02, 1.0]	[0.01, -0.18, 0.91]	[0.01, -0.18, 0.91]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
359	[-0.19, 0.12, 0.6, -0.07, 0.08, -0.02, 1.0]	[0.0, -0.18, 0.92]	[0.0, -0.18, 0.92]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
360	[-0.47, 0.29, 1.0, -0.06, 0.09, -0.02, 1.0]	[-0.0, -0.18, 0.93]	[0.0, -0.17, 0.93]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
361	[-0.24, 0.09, 0.57, -0.06, 0.09, -0.02, 1.0]	[-0.01, -0.17, 0.94]	[-0.01, -0.17, 0.94]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
362	[-0.46, 0.37, 1.0, -0.06, 0.09, -0.01, 1.0]	[-0.01, -0.17, 0.95]	[-0.01, -0.17, 0.95]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
363	[-0.44, 0.19, 0.92, -0.06, 0.09, -0.02, 1.0]	[-0.02, -0.17, 0.96]	[-0.02, -0.17, 0.96]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
364	[-0.42, 0.26, 0.82, -0.06, 0.08, -0.02, 1.0]	[-0.02, -0.17, 0.97]	[-0.02, -0.16, 0.97]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
365	[-0.37, 0.2, 0.69, -0.05, 0.09, -0.02, 1.0]	[-0.03, -0.16, 0.98]	[-0.03, -0.16, 0.98]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
366	[-0.39, 0.29, 0.63, -0.04, 0.08, -0.02, 1.0]	[-0.03, -0.16, 0.99]	[-0.03, -0.16, 0.99]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
367	[-0.33, 0.16, 0.55, -0.04, 0.07, -0.01, 1.0]	[-0.04, -0.15, 1.0]	[-0.04, -0.15, 1.0]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
368	[-0.33, 0.25, 0.57, -0.03, 0.08, -0.01, 1.0]	[-0.05, -0.15, 1.01]	[-0.05, -0.15, 1.01]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
369	[-0.37, 0.1, 0.5, -0.02, 0.08, -0.0, 1.0]	[-0.05, -0.15, 1.01]	[-0.05, -0.15, 1.01]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
370	[-0.37, 0.17, 0.57, -0.02, 0.09, -0.0, 1.0]	[-0.06, -0.15, 1.02]	[-0.06, -0.14, 1.02]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
371	[-0.34, 0.03, 0.56, -0.02, 0.08, -0.0, 1.0]	[-0.06, -0.14, 1.03]	[-0.06, -0.14, 1.03]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
372	[-0.27, 0.14, 0.56, -0.02, 0.08, 0.0, 1.0]	[-0.07, -0.14, 1.03]	[-0.07, -0.14, 1.03]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
373	[-0.12, 0.06, 0.48, -0.02, 0.08, 0.01, 1.0]	[-0.07, -0.14, 1.04]	[-0.07, -0.14, 1.04]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
374	[-0.18, 0.17, 0.41, -0.02, 0.09, 0.01, 1.0]	[-0.08, -0.14, 1.05]	[-0.08, -0.14, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
375	[-0.13, 0.09, 0.29, -0.02, 0.09, 0.01, 1.0]	[-0.08, -0.14, 1.05]	[-0.08, -0.13, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
376	[-0.19, 0.18, 0.27, -0.01, 0.09, 0.01, 1.0]	[-0.08, -0.14, 1.06]	[-0.08, -0.13, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
377	[-0.14, 0.07, 0.26, -0.01, 0.1, 0.01, 1.0]	[-0.09, -0.13, 1.06]	[-0.09, -0.13, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
378	[-0.28, 0.22, 0.28, -0.02, 0.1, 0.01, 1.0]	[-0.09, -0.13, 1.06]	[-0.09, -0.13, 1.06]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
379	[-0.32, 0.11, 0.22, -0.02, 0.09, 0.01, 1.0]	[-0.09, -0.13, 1.07]	[-0.09, -0.13, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
380	[-0.31, 0.19, 0.22, -0.02, 0.08, 0.0, 1.0]	[-0.1, -0.13, 1.07]	[-0.1, -0.13, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
381	[-0.16, 0.06, 0.23, -0.01, 0.08, 0.0, 1.0]	[-0.1, -0.13, 1.07]	[-0.1, -0.12, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
382	[-0.09, 0.16, 0.16, -0.01, 0.07, 0.01, 1.0]	[-0.1, -0.12, 1.07]	[-0.1, -0.12, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
383	[-0.04, 0.06, 0.11, -0.01, 0.07, 0.01, 1.0]	[-0.11, -0.12, 1.08]	[-0.11, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
384	[-0.12, 0.11, 0.07, -0.01, 0.07, 0.01, 1.0]	[-0.11, -0.12, 1.08]	[-0.11, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
385	[-0.14, 0.08, 0.02, -0.01, 0.06, 0.0, 1.0]	[-0.11, -0.12, 1.08]	[-0.11, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
386	[-0.19, 0.08, -0.01, -0.01, 0.06, 0.0, 1.0]	[-0.11, -0.12, 1.08]	[-0.11, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
387	[-0.13, -0.02, -0.02, -0.0, 0.05, 0.0, 1.0]	[-0.11, -0.12, 1.08]	[-0.11, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
388	[-0.11, 0.02, -0.01, -0.0, 0.05, -0.0, 1.0]	[-0.12, -0.12, 1.08]	[-0.11, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
389	[-0.08, -0.07, -0.03, -0.0, 0.04, -0.0, 1.0]	[-0.12, -0.12, 1.08]	[-0.12, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
390	[-0.18, -0.03, -0.1, -0.0, 0.03, -0.0, 1.0]	[-0.12, -0.12, 1.08]	[-0.12, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
391	[-0.18, -0.11, -0.13, -0.0, 0.03, -0.01, 1.0]	[-0.12, -0.12, 1.08]	[-0.12, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
392	[-0.19, -0.02, -0.19, 0.0, 0.02, -0.0, 1.0]	[-0.12, -0.12, 1.08]	[-0.12, -0.12, 1.08]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
393	[-0.26, -0.1, -0.26, 0.0, 0.02, -0.01, 1.0]	[-0.12, -0.12, 1.07]	[-0.12, -0.12, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
394	[-0.33, -0.01, -0.21, 0.01, 0.02, -0.01, 1.0]	[-0.13, -0.12, 1.07]	[-0.13, -0.12, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
395	[-0.32, -0.08, -0.17, 0.01, 0.01, -0.02, 1.0]	[-0.13, -0.12, 1.07]	[-0.13, -0.12, 1.07]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
