step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
264	[-0.01, 0.03, -0.18, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.15]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
265	[-0.06, -0.0, -0.13, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.15]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
266	[-0.01, 0.04, -0.09, 0.01, -0.02, -0.01, 1.0]	[-0.1, 0.03, 1.15]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
267	[-0.03, -0.0, -0.09, 0.0, -0.02, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
268	[0.05, 0.04, -0.08, 0.01, -0.02, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.09]	[-0.08, 0.0, 0.88]
269	[-0.02, 0.02, -0.08, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
270	[-0.02, 0.09, -0.08, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
271	[-0.07, 0.01, -0.06, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
272	[-0.0, 0.07, -0.06, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
273	[-0.03, 0.1, -0.03, 0.01, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
274	[-0.01, 0.04, -0.08, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
275	[-0.04, 0.05, -0.08, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
276	[-0.03, -0.01, -0.07, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.14]	[0.04, -0.22, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
277	[-0.07, -0.05, -0.06, 0.0, -0.01, -0.01, 1.0]	[-0.1, 0.03, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.0, 1.08]	[-0.08, 0.0, 0.88]
278	[-0.01, 0.0, -0.08, 0.0, -0.01, -0.0, 1.0]	[-0.1, 0.03, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
279	[-0.04, -0.0, -0.08, -0.0, -0.01, -0.0, 1.0]	[-0.1, 0.03, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
280	[-0.05, 0.05, -0.12, -0.0, -0.01, 0.0, 1.0]	[-0.1, 0.03, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.08]	[-0.08, 0.0, 0.88]
281	[-0.01, 0.0, -0.16, -0.01, -0.02, 0.0, 1.0]	[-0.1, 0.03, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.07]	[-0.08, 0.0, 0.88]
282	[0.1, 0.1, -0.15, -0.01, -0.01, 0.0, 1.0]	[-0.1, 0.03, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.01, 1.07]	[-0.08, 0.0, 0.88]
283	[0.1, 0.07, -0.12, -0.02, -0.01, 0.0, 1.0]	[-0.1, 0.04, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.0, 1.07]	[-0.08, 0.0, 0.88]
284	[0.18, 0.1, -0.09, -0.02, -0.01, 0.0, 1.0]	[-0.1, 0.04, 1.13]	[0.04, -0.22, 0.81]	[-0.09, -0.0, 1.07]	[-0.08, 0.0, 0.88]
285	[0.14, 0.07, -0.14, -0.02, -0.01, -0.0, 1.0]	[-0.1, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.09, -0.0, 1.07]	[-0.08, 0.0, 0.88]
286	[0.15, 0.11, -0.17, -0.02, -0.01, -0.01, 1.0]	[-0.1, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.09, -0.0, 1.07]	[-0.08, 0.0, 0.88]
287	[0.09, 0.09, -0.18, -0.02, -0.01, -0.02, 1.0]	[-0.1, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.09, -0.0, 1.07]	[-0.08, 0.0, 0.88]
288	[0.22, 0.16, -0.22, -0.01, -0.02, -0.02, 1.0]	[-0.1, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.07]	[-0.08, 0.0, 0.88]
289	[0.14, 0.07, -0.2, -0.01, -0.02, -0.02, 1.0]	[-0.09, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.07]	[-0.08, 0.0, 0.88]
290	[0.16, 0.03, -0.18, -0.01, -0.01, -0.03, 1.0]	[-0.09, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.06]	[-0.08, 0.0, 0.88]
291	[0.2, 0.01, -0.19, -0.0, -0.01, -0.03, 1.0]	[-0.09, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.06]	[-0.08, 0.0, 0.88]
292	[0.2, 0.12, -0.19, -0.0, -0.01, -0.03, 1.0]	[-0.09, 0.04, 1.12]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.06]	[-0.08, 0.0, 0.88]
293	[0.11, 0.06, -0.18, -0.0, -0.01, -0.02, 1.0]	[-0.09, 0.04, 1.11]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.06]	[-0.08, 0.0, 0.88]
294	[0.18, 0.03, -0.24, -0.0, -0.01, -0.02, 1.0]	[-0.08, 0.04, 1.11]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.06]	[-0.08, 0.0, 0.88]
295	[0.08, -0.02, -0.2, 0.0, -0.01, -0.02, 1.0]	[-0.08, 0.04, 1.11]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.06]	[-0.08, 0.0, 0.88]
296	[0.11, -0.07, -0.21, 0.0, -0.02, -0.02, 1.0]	[-0.08, 0.04, 1.11]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.05]	[-0.08, 0.0, 0.88]
297	[0.08, -0.11, -0.2, 0.01, -0.03, -0.02, 1.0]	[-0.08, 0.04, 1.11]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
298	[0.12, -0.08, -0.2, 0.01, -0.03, -0.02, 1.0]	[-0.08, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
299	[0.04, -0.11, -0.21, 0.01, -0.03, -0.02, 1.0]	[-0.08, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
300	[0.07, -0.04, -0.22, 0.02, -0.04, -0.02, 1.0]	[-0.08, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
301	[0.05, -0.03, -0.21, 0.02, -0.04, -0.02, 1.0]	[-0.07, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
302	[-0.01, 0.12, -0.25, 0.02, -0.04, -0.03, 1.0]	[-0.07, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
303	[-0.07, 0.08, -0.31, 0.02, -0.05, -0.03, 1.0]	[-0.07, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
304	[-0.0, 0.15, -0.29, 0.02, -0.05, -0.04, 1.0]	[-0.07, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
305	[-0.08, 0.05, -0.28, 0.02, -0.06, -0.03, 1.0]	[-0.07, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
306	[-0.08, 0.02, -0.29, 0.02, -0.06, -0.03, 1.0]	[-0.07, 0.04, 1.1]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.04]	[-0.08, 0.0, 0.88]
307	[-0.14, -0.03, -0.3, 0.03, -0.06, -0.03, 1.0]	[-0.07, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.04]	[-0.08, 0.0, 0.88]
308	[-0.09, 0.02, -0.16, 0.02, -0.06, -0.03, 1.0]	[-0.07, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.04]	[-0.08, 0.0, 0.88]
309	[-0.12, 0.02, -0.03, 0.02, -0.06, -0.03, 1.0]	[-0.07, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.03]	[-0.08, 0.0, 0.88]
310	[-0.07, 0.02, 0.13, 0.02, -0.05, -0.03, 1.0]	[-0.08, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.03]	[-0.08, 0.0, 0.88]
311	[-0.11, 0.08, 0.1, 0.02, -0.05, -0.02, 1.0]	[-0.08, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.07, 0.0, 1.03]	[-0.08, 0.0, 0.88]
312	[-0.09, 0.09, 0.03, 0.02, -0.04, -0.03, 1.0]	[-0.08, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.03]	[-0.08, 0.0, 0.88]
313	[-0.22, 0.06, -0.11, 0.02, -0.05, -0.03, 1.0]	[-0.08, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.03]	[-0.08, 0.0, 0.88]
314	[-0.14, 0.04, -0.12, 0.02, -0.05, -0.03, 1.0]	[-0.08, 0.04, 1.09]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.03]	[-0.08, 0.0, 0.88]
315	[-0.16, -0.06, -0.2, 0.02, -0.06, -0.02, 1.0]	[-0.08, 0.05, 1.09]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.03]	[-0.08, 0.0, 0.88]
316	[-0.1, -0.24, -0.29, 0.03, -0.05, -0.02, 1.0]	[-0.08, 0.05, 1.08]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 1.03]	[-0.08, 0.0, 0.88]
317	[-0.08, -0.15, -0.29, 0.04, -0.05, -0.02, 1.0]	[-0.08, 0.04, 1.08]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.03]	[-0.08, 0.0, 0.88]
318	[0.0, -0.09, -0.31, 0.04, -0.05, -0.01, 1.0]	[-0.08, 0.04, 1.08]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.02]	[-0.08, 0.0, 0.88]
319	[-0.06, -0.09, -0.39, 0.04, -0.06, -0.01, 1.0]	[-0.08, 0.04, 1.07]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.02]	[-0.08, 0.0, 0.88]
320	[-0.07, 0.0, -0.43, 0.04, -0.07, -0.0, 1.0]	[-0.09, 0.04, 1.07]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
321	[-0.12, 0.02, -0.39, 0.03, -0.08, 0.0, 1.0]	[-0.09, 0.04, 1.06]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
322	[0.04, 0.11, -0.27, 0.02, -0.08, 0.01, 1.0]	[-0.09, 0.04, 1.06]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
323	[0.05, -0.04, -0.26, 0.02, -0.07, 0.0, 1.0]	[-0.09, 0.04, 1.06]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
324	[-0.06, -0.0, -0.32, 0.03, -0.06, 0.01, -1.0]	[-0.09, 0.04, 1.06]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
325	[0.02, -0.12, -0.34, 0.04, -0.05, 0.0, -1.0]	[-0.09, 0.04, 1.06]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
326	[-0.17, -0.15, -0.48, 0.05, -0.06, 0.0, -1.0]	[-0.09, 0.04, 1.06]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
327	[0.11, 0.12, -0.28, 0.04, -0.05, 0.0, -1.0]	[-0.09, 0.04, 1.06]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
328	[0.11, 0.22, -0.21, 0.03, -0.04, 0.0, -1.0]	[-0.09, 0.04, 1.05]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
329	[-0.14, 0.12, -0.26, 0.03, -0.04, -0.0, -1.0]	[-0.09, 0.04, 1.05]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
330	[-0.05, 0.16, -0.34, 0.03, -0.05, -0.0, -1.0]	[-0.09, 0.04, 1.05]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
331	[-0.04, 0.15, -0.32, 0.02, -0.06, -0.0, -1.0]	[-0.09, 0.04, 1.04]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
332	[0.02, 0.07, -0.52, 0.03, -0.07, -0.0, -1.0]	[-0.09, 0.05, 1.04]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
333	[0.02, 0.02, -0.58, 0.03, -0.08, -0.01, -1.0]	[-0.09, 0.05, 1.03]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
334	[0.11, -0.05, -0.61, 0.04, -0.09, -0.0, -1.0]	[-0.09, 0.05, 1.03]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
335	[0.09, -0.05, -0.62, 0.05, -0.09, -0.0, -1.0]	[-0.09, 0.05, 1.02]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
336	[0.05, 0.07, -0.56, 0.04, -0.1, 0.01, -1.0]	[-0.09, 0.05, 1.01]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
337	[0.03, 0.07, -0.53, 0.04, -0.1, 0.01, -1.0]	[-0.09, 0.05, 1.0]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
338	[0.09, 0.02, -0.42, 0.05, -0.1, 0.01, -1.0]	[-0.09, 0.05, 1.0]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
339	[0.06, 0.01, -0.34, 0.05, -0.1, 0.01, -1.0]	[-0.09, 0.05, 0.99]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
340	[0.12, -0.01, -0.15, 0.04, -0.09, 0.01, -1.0]	[-0.09, 0.05, 0.99]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
341	[0.09, -0.02, -0.17, 0.04, -0.09, 0.02, -1.0]	[-0.08, 0.05, 0.98]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
342	[0.24, -0.19, -0.11, 0.04, -0.09, 0.03, -1.0]	[-0.08, 0.05, 0.98]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
343	[0.18, -0.23, -0.3, 0.03, -0.09, 0.03, -1.0]	[-0.08, 0.05, 0.98]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
344	[0.37, -0.34, -0.26, 0.04, -0.1, 0.04, -1.0]	[-0.08, 0.04, 0.97]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
345	[0.24, -0.27, -0.38, 0.04, -0.1, 0.05, -1.0]	[-0.08, 0.04, 0.97]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
346	[0.19, -0.16, -0.36, 0.04, -0.1, 0.06, -1.0]	[-0.07, 0.04, 0.97]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
347	[0.08, -0.15, -0.29, 0.04, -0.1, 0.06, -1.0]	[-0.07, 0.03, 0.96]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
348	[0.02, -0.13, -0.35, 0.04, -0.12, 0.06, -1.0]	[-0.07, 0.03, 0.96]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
349	[0.0, -0.2, -0.34, 0.04, -0.13, 0.07, -1.0]	[-0.07, 0.03, 0.95]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
350	[0.13, -0.23, -0.24, 0.04, -0.14, 0.07, -1.0]	[-0.07, 0.03, 0.95]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
351	[0.15, -0.4, -0.21, 0.04, -0.14, 0.08, -1.0]	[-0.06, 0.03, 0.95]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
352	[0.22, -0.52, -0.16, 0.05, -0.14, 0.1, -1.0]	[-0.06, 0.02, 0.94]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
353	[0.19, -0.59, -0.21, 0.05, -0.14, 0.12, -1.0]	[-0.06, 0.02, 0.94]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
354	[0.28, -0.53, -0.1, 0.06, -0.15, 0.13, -1.0]	[-0.05, 0.01, 0.94]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
355	[0.12, -0.63, -0.19, 0.06, -0.15, 0.15, -1.0]	[-0.05, 0.0, 0.94]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.01]	[-0.08, 0.0, 0.88]
356	[0.26, -0.57, 0.02, 0.06, -0.15, 0.16, -1.0]	[-0.05, -0.01, 0.93]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 1.0]	[-0.08, 0.0, 0.88]
357	[0.1, -0.7, -0.17, 0.06, -0.15, 0.17, -1.0]	[-0.05, -0.01, 0.93]	[0.04, -0.22, 0.81]	[-0.08, -0.0, 0.99]	[-0.08, 0.0, 0.88]
358	[0.12, -0.67, -0.15, 0.08, -0.15, 0.18, -1.0]	[-0.04, -0.02, 0.93]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.96]	[-0.08, 0.0, 0.88]
359	[0.06, -0.62, -0.15, 0.09, -0.15, 0.18, -1.0]	[-0.04, -0.03, 0.93]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
360	[0.16, -0.42, 0.03, 0.08, -0.14, 0.19, -1.0]	[-0.04, -0.04, 0.93]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
361	[0.15, -0.55, -0.08, 0.08, -0.13, 0.2, -1.0]	[-0.04, -0.04, 0.93]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
362	[0.26, -0.42, -0.04, 0.08, -0.13, 0.21, -1.0]	[-0.03, -0.05, 0.93]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
363	[0.18, -0.55, -0.07, 0.07, -0.13, 0.21, -1.0]	[-0.03, -0.06, 0.93]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
364	[0.32, -0.58, -0.17, 0.08, -0.13, 0.22, -1.0]	[-0.03, -0.06, 0.93]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
365	[0.17, -0.7, -0.29, 0.08, -0.14, 0.23, -1.0]	[-0.02, -0.07, 0.92]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
366	[0.32, -0.58, -0.23, 0.07, -0.14, 0.24, -1.0]	[-0.02, -0.08, 0.92]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
367	[0.13, -0.66, -0.22, 0.07, -0.14, 0.25, -1.0]	[-0.02, -0.09, 0.92]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
368	[0.22, -0.6, -0.26, 0.07, -0.13, 0.25, -1.0]	[-0.01, -0.1, 0.92]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
369	[0.2, -0.67, -0.27, 0.08, -0.13, 0.25, -1.0]	[-0.01, -0.1, 0.91]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
370	[0.4, -0.5, -0.27, 0.09, -0.12, 0.27, -1.0]	[-0.01, -0.11, 0.91]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
371	[0.31, -0.53, -0.27, 0.08, -0.12, 0.28, -1.0]	[-0.0, -0.12, 0.91]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
372	[0.52, -0.35, -0.29, 0.09, -0.11, 0.3, -1.0]	[-0.0, -0.13, 0.9]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
373	[0.31, -0.42, -0.21, 0.1, -0.1, 0.3, -1.0]	[0.0, -0.13, 0.9]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
374	[0.2, -0.2, -0.32, 0.1, -0.12, 0.3, -1.0]	[0.01, -0.14, 0.89]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
375	[0.2, -0.33, -0.18, 0.1, -0.13, 0.3, -1.0]	[0.01, -0.14, 0.89]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
376	[0.16, -0.19, -0.26, 0.12, -0.15, 0.3, -1.0]	[0.01, -0.15, 0.89]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
377	[0.14, -0.31, -0.24, 0.12, -0.17, 0.3, -1.0]	[0.02, -0.15, 0.89]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
378	[0.22, -0.14, -0.34, 0.13, -0.2, 0.3, -1.0]	[0.02, -0.15, 0.88]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
379	[0.04, -0.32, -0.5, 0.15, -0.23, 0.29, -1.0]	[0.03, -0.15, 0.88]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
380	[0.05, -0.03, -0.24, 0.15, -0.22, 0.28, -1.0]	[0.03, -0.16, 0.87]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
381	[-0.05, -0.22, -0.35, 0.15, -0.22, 0.27, -1.0]	[0.03, -0.16, 0.87]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
382	[-0.14, -0.06, -0.12, 0.13, -0.21, 0.25, -1.0]	[0.03, -0.16, 0.87]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
383	[-0.05, -0.25, -0.18, 0.12, -0.22, 0.24, -1.0]	[0.03, -0.16, 0.86]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
384	[0.14, -0.08, -0.19, 0.12, -0.2, 0.24, -1.0]	[0.04, -0.16, 0.86]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
385	[0.11, -0.29, -0.19, 0.11, -0.17, 0.23, -1.0]	[0.04, -0.16, 0.86]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
386	[0.12, -0.09, -0.2, 0.11, -0.16, 0.22, -1.0]	[0.04, -0.17, 0.86]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
387	[0.07, -0.33, -0.14, 0.1, -0.14, 0.21, -1.0]	[0.04, -0.17, 0.86]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
388	[0.03, -0.22, -0.2, 0.09, -0.13, 0.19, -1.0]	[0.04, -0.17, 0.85]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
389	[-0.08, -0.35, -0.19, 0.08, -0.11, 0.18, -1.0]	[0.04, -0.17, 0.85]	[0.04, -0.22, 0.81]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
390	[-0.06, -0.24, -0.32, 0.07, -0.09, 0.16, -1.0]	[0.04, -0.18, 0.85]	[0.04, -0.22, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
391	[-0.03, -0.34, -0.3, 0.07, -0.08, 0.15, -1.0]	[0.03, -0.18, 0.84]	[0.04, -0.22, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
392	[0.02, -0.08, -0.26, 0.07, -0.06, 0.14, -1.0]	[0.03, -0.18, 0.84]	[0.04, -0.22, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
393	[0.03, -0.27, -0.26, 0.06, -0.04, 0.13, -1.0]	[0.03, -0.19, 0.84]	[0.04, -0.22, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
394	[0.02, -0.1, -0.24, 0.06, -0.02, 0.12, -1.0]	[0.03, -0.19, 0.83]	[0.04, -0.22, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
395	[-0.06, -0.29, -0.23, 0.05, -0.02, 0.11, -1.0]	[0.03, -0.19, 0.83]	[0.04, -0.22, 0.81]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
