step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
264	[0.03, 0.17, -0.03, 0.0, -0.01, -0.0, 1.0]	[-0.13, 0.04, 1.12]	[0.05, -0.22, 0.81]	[-0.11, -0.0, 1.08]	[-0.08, 0.0, 0.88]
265	[0.06, 0.16, -0.01, 0.0, -0.01, -0.01, 1.0]	[-0.13, 0.04, 1.12]	[0.05, -0.22, 0.81]	[-0.11, -0.0, 1.08]	[-0.08, 0.0, 0.88]
266	[0.13, 0.14, -0.06, -0.0, -0.01, -0.01, 1.0]	[-0.13, 0.04, 1.12]	[0.05, -0.22, 0.81]	[-0.11, 0.0, 1.08]	[-0.08, 0.0, 0.88]
267	[0.18, 0.18, -0.07, -0.0, -0.01, -0.01, 1.0]	[-0.13, 0.04, 1.12]	[0.05, -0.22, 0.81]	[-0.11, 0.0, 1.08]	[-0.08, 0.0, 0.88]
268	[0.17, 0.13, -0.12, -0.0, -0.01, -0.01, 1.0]	[-0.13, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.11, 0.0, 1.08]	[-0.08, 0.0, 0.88]
269	[0.22, 0.02, -0.18, -0.0, -0.0, -0.01, 1.0]	[-0.12, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.11, 0.0, 1.08]	[-0.08, 0.0, 0.88]
270	[0.22, 0.12, -0.11, -0.0, 0.0, -0.01, 1.0]	[-0.12, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.11, 0.0, 1.08]	[-0.08, 0.0, 0.88]
271	[0.11, 0.17, -0.22, -0.01, -0.0, -0.01, 1.0]	[-0.12, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.1, 0.01, 1.08]	[-0.08, 0.0, 0.88]
272	[0.16, 0.06, -0.21, -0.0, -0.01, -0.01, 1.0]	[-0.12, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.1, 0.01, 1.08]	[-0.08, 0.0, 0.88]
273	[0.2, 0.08, -0.24, -0.0, -0.01, -0.0, 1.0]	[-0.12, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.1, 0.01, 1.08]	[-0.08, 0.0, 0.88]
274	[0.16, -0.03, -0.27, -0.0, -0.02, -0.0, 1.0]	[-0.11, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.1, 0.01, 1.08]	[-0.08, 0.0, 0.88]
275	[0.24, -0.05, -0.33, 0.0, -0.02, 0.0, 1.0]	[-0.11, 0.05, 1.12]	[0.05, -0.22, 0.81]	[-0.1, 0.01, 1.08]	[-0.08, 0.0, 0.88]
276	[0.16, -0.1, -0.25, 0.01, -0.02, 0.0, 1.0]	[-0.11, 0.05, 1.11]	[0.05, -0.22, 0.81]	[-0.1, 0.01, 1.08]	[-0.08, 0.0, 0.88]
277	[0.13, -0.0, -0.22, 0.01, -0.02, 0.01, 1.0]	[-0.11, 0.05, 1.11]	[0.05, -0.22, 0.81]	[-0.1, 0.01, 1.07]	[-0.08, 0.0, 0.88]
278	[0.04, -0.07, -0.19, 0.01, -0.03, 0.01, 1.0]	[-0.11, 0.05, 1.11]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.07]	[-0.08, 0.0, 0.88]
279	[0.03, -0.05, -0.2, 0.01, -0.03, 0.01, 1.0]	[-0.1, 0.05, 1.11]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.07]	[-0.08, 0.0, 0.88]
280	[-0.05, -0.07, -0.14, 0.01, -0.04, 0.0, 1.0]	[-0.1, 0.05, 1.1]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.06]	[-0.08, 0.0, 0.88]
281	[-0.06, -0.05, -0.15, 0.01, -0.04, 0.0, 1.0]	[-0.1, 0.05, 1.1]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.06]	[-0.08, 0.0, 0.88]
282	[-0.03, -0.05, -0.14, 0.01, -0.05, -0.0, 1.0]	[-0.1, 0.05, 1.1]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.06]	[-0.08, 0.0, 0.88]
283	[-0.01, -0.02, -0.14, 0.02, -0.05, -0.0, 1.0]	[-0.1, 0.05, 1.1]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.06]	[-0.08, 0.0, 0.88]
284	[-0.03, -0.05, -0.13, 0.02, -0.05, -0.01, 1.0]	[-0.1, 0.05, 1.1]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.06]	[-0.08, 0.0, 0.88]
285	[-0.03, -0.02, -0.14, 0.01, -0.05, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.05]	[-0.08, 0.0, 0.88]
286	[-0.01, 0.05, -0.15, 0.01, -0.05, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.05]	[-0.08, 0.0, 0.88]
287	[0.05, 0.15, -0.23, 0.01, -0.05, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.05]	[-0.08, 0.0, 0.88]
288	[-0.02, 0.11, -0.24, 0.0, -0.06, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.05]	[-0.08, 0.0, 0.88]
289	[0.08, 0.07, -0.26, 0.0, -0.06, -0.02, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.0, 1.05]	[-0.08, 0.0, 0.88]
290	[-0.02, 0.11, -0.2, -0.0, -0.06, -0.02, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.05]	[-0.08, 0.0, 0.88]
291	[0.12, 0.09, -0.14, -0.0, -0.06, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.05]	[-0.08, 0.0, 0.88]
292	[0.02, 0.0, -0.14, -0.0, -0.05, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.05]	[-0.08, 0.0, 0.88]
293	[0.16, 0.01, -0.14, 0.0, -0.05, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.05]	[-0.08, 0.0, 0.88]
294	[0.1, -0.03, -0.1, 0.0, -0.05, -0.01, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.05]	[-0.08, 0.0, 0.88]
295	[0.18, -0.0, -0.06, 0.0, -0.04, -0.0, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.05]	[-0.08, 0.0, 0.88]
296	[0.18, 0.01, -0.02, 0.0, -0.03, -0.0, 1.0]	[-0.1, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.09, 0.01, 1.05]	[-0.08, 0.0, 0.88]
297	[0.18, 0.01, -0.01, 0.0, -0.02, -0.0, 1.0]	[-0.09, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
298	[0.12, 0.0, -0.09, 0.0, -0.02, -0.0, 1.0]	[-0.09, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
299	[0.15, -0.02, -0.17, 0.0, -0.02, -0.0, 1.0]	[-0.09, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
300	[0.12, 0.03, -0.17, 0.0, -0.02, -0.0, 1.0]	[-0.09, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
301	[0.13, 0.02, -0.17, 0.0, -0.02, -0.0, 1.0]	[-0.09, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
302	[0.06, -0.02, -0.16, 0.0, -0.03, -0.0, 1.0]	[-0.09, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
303	[0.05, -0.15, -0.14, 0.01, -0.03, 0.0, 1.0]	[-0.09, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
304	[0.06, -0.13, -0.11, 0.01, -0.03, 0.0, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.01, 1.05]	[-0.08, 0.0, 0.88]
305	[0.12, -0.11, -0.11, 0.01, -0.03, 0.01, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 1.05]	[-0.08, 0.0, 0.88]
306	[0.09, -0.03, -0.04, 0.01, -0.03, 0.01, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 1.05]	[-0.08, 0.0, 0.88]
307	[0.1, 0.06, -0.03, 0.01, -0.03, 0.01, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 1.05]	[-0.08, 0.0, 0.88]
308	[0.03, 0.02, -0.08, 0.01, -0.03, 0.0, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 1.05]	[-0.08, 0.0, 0.88]
309	[0.1, -0.02, -0.13, 0.01, -0.02, -0.0, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
310	[0.0, 0.07, -0.11, 0.01, -0.03, -0.0, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
311	[0.12, 0.09, -0.02, 0.01, -0.03, -0.0, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
312	[0.07, 0.03, -0.04, 0.01, -0.03, 0.0, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
313	[0.2, -0.12, -0.01, 0.01, -0.02, 0.0, 1.0]	[-0.08, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
314	[0.16, -0.07, 0.05, 0.01, -0.01, 0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
315	[-0.01, -0.04, 0.09, 0.01, -0.01, 0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
316	[-0.0, 0.02, 0.09, 0.01, -0.01, 0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
317	[-0.01, 0.02, 0.04, 0.01, -0.01, 0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
318	[-0.03, 0.06, 0.01, 0.01, -0.01, 0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
319	[-0.02, 0.0, -0.06, 0.0, -0.01, 0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
320	[-0.01, 0.02, -0.11, 0.01, -0.02, 0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
321	[-0.04, -0.08, -0.24, 0.01, -0.02, 0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
322	[-0.03, 0.0, -0.3, 0.01, -0.03, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
323	[0.02, 0.02, -0.29, 0.01, -0.03, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
324	[-0.06, 0.05, -0.27, 0.01, -0.04, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
325	[0.0, 0.04, -0.23, 0.01, -0.04, -0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
326	[-0.07, 0.03, -0.21, 0.01, -0.04, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
327	[-0.04, 0.02, -0.18, 0.01, -0.04, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
328	[-0.1, 0.02, -0.19, 0.01, -0.05, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
329	[-0.03, 0.02, -0.16, 0.02, -0.05, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
330	[-0.02, 0.05, -0.18, 0.02, -0.05, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
331	[-0.02, -0.06, -0.22, 0.01, -0.05, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
332	[0.01, 0.06, -0.21, 0.01, -0.05, -0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
333	[0.05, -0.07, -0.24, 0.02, -0.05, -0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
334	[0.06, -0.01, -0.21, 0.02, -0.04, -0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
335	[0.08, -0.01, -0.14, 0.02, -0.04, -0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
336	[0.24, 0.03, 0.01, 0.02, -0.03, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
337	[0.22, -0.05, 0.06, 0.02, -0.01, -0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
338	[0.07, 0.06, -0.04, 0.02, -0.01, 0.0, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
339	[0.06, 0.05, -0.1, 0.01, 0.0, 0.03, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
340	[0.05, -0.02, -0.08, 0.02, 0.0, 0.04, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
341	[-0.11, 0.04, -0.12, 0.02, -0.01, 0.04, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
342	[-0.14, -0.02, -0.22, 0.02, -0.03, 0.03, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
343	[-0.12, -0.09, -0.27, 0.03, -0.04, 0.02, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
344	[-0.3, -0.09, -0.3, 0.03, -0.05, 0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
345	[-0.24, -0.2, -0.19, 0.04, -0.05, 0.01, 1.0]	[-0.07, 0.05, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
346	[-0.22, -0.12, -0.21, 0.04, -0.05, 0.01, 1.0]	[-0.07, 0.04, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
347	[-0.29, -0.16, -0.09, 0.04, -0.05, 0.01, 1.0]	[-0.07, 0.04, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
348	[-0.28, -0.03, -0.14, 0.03, -0.06, 0.01, 1.0]	[-0.07, 0.04, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
349	[-0.18, -0.07, -0.12, 0.02, -0.06, 0.01, 1.0]	[-0.08, 0.04, 1.09]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.05]	[-0.08, 0.0, 0.88]
350	[-0.22, -0.11, -0.1, 0.02, -0.05, 0.01, 1.0]	[-0.08, 0.04, 1.09]	[0.05, -0.22, 0.81]	[-0.07, -0.0, 1.05]	[-0.08, 0.0, 0.88]
351	[-0.15, -0.14, -0.07, 0.02, -0.05, 0.01, 1.0]	[-0.08, 0.04, 1.09]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.05]	[-0.08, 0.0, 0.88]
352	[-0.08, -0.07, -0.1, 0.01, -0.05, 0.01, 1.0]	[-0.08, 0.04, 1.09]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.05]	[-0.08, 0.0, 0.88]
353	[0.06, -0.03, -0.14, 0.01, -0.04, 0.01, 1.0]	[-0.08, 0.04, 1.08]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.04]	[-0.08, 0.0, 0.88]
354	[0.08, 0.08, -0.23, 0.0, -0.04, 0.01, 1.0]	[-0.08, 0.04, 1.08]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.04]	[-0.08, 0.0, 0.88]
355	[0.16, 0.0, -0.29, 0.0, -0.03, 0.01, 1.0]	[-0.08, 0.04, 1.08]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.04]	[-0.08, 0.0, 0.88]
356	[0.29, 0.21, -0.2, -0.0, -0.02, 0.01, 1.0]	[-0.08, 0.04, 1.08]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.04]	[-0.08, 0.0, 0.88]
357	[0.32, 0.27, -0.25, -0.01, -0.02, 0.0, 1.0]	[-0.08, 0.04, 1.08]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.04]	[-0.08, 0.0, 0.88]
358	[0.36, 0.3, -0.22, -0.01, -0.0, 0.0, 1.0]	[-0.08, 0.04, 1.08]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 1.04]	[-0.08, 0.0, 0.88]
359	[0.3, 0.29, -0.28, -0.01, 0.0, 0.0, 1.0]	[-0.08, 0.04, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.04]	[-0.08, 0.0, 0.88]
360	[0.28, 0.25, -0.31, -0.01, 0.01, -0.0, 1.0]	[-0.08, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.03]	[-0.08, 0.0, 0.88]
361	[0.09, 0.18, -0.41, -0.01, 0.01, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.0, 1.03]	[-0.08, 0.0, 0.88]
362	[0.1, 0.15, -0.42, 0.0, 0.01, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
363	[0.04, 0.12, -0.38, 0.01, 0.0, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
364	[0.03, 0.12, -0.36, 0.02, -0.0, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
365	[0.08, 0.12, -0.25, 0.02, -0.01, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
366	[0.09, 0.12, -0.26, 0.03, -0.01, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
367	[-0.14, 0.1, -0.26, 0.02, -0.02, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
368	[0.06, 0.12, -0.27, 0.02, -0.03, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
369	[0.16, -0.06, -0.26, 0.03, -0.03, -0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
370	[0.23, -0.1, -0.35, 0.04, -0.03, 0.0, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
371	[0.2, -0.22, -0.26, 0.04, -0.04, 0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
372	[0.14, -0.04, -0.32, 0.04, -0.04, 0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
373	[0.05, 0.03, -0.32, 0.03, -0.05, 0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
374	[-0.03, 0.16, -0.23, 0.02, -0.06, 0.01, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
375	[0.06, 0.01, -0.17, 0.02, -0.06, -0.0, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
376	[0.06, 0.0, -0.29, 0.03, -0.07, -0.0, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
377	[0.04, -0.0, -0.29, 0.03, -0.07, -0.0, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
378	[0.04, 0.02, -0.38, 0.03, -0.08, -0.0, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
379	[0.09, 0.04, -0.4, 0.03, -0.08, -0.0, 1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
380	[0.02, 0.07, -0.4, 0.04, -0.08, -0.01, -1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
381	[0.13, 0.09, -0.39, 0.04, -0.07, -0.01, -1.0]	[-0.07, 0.05, 1.07]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
382	[-0.11, 0.13, -0.39, 0.05, -0.08, -0.01, -1.0]	[-0.07, 0.05, 1.06]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
383	[0.09, 0.25, -0.24, 0.04, -0.07, -0.02, -1.0]	[-0.07, 0.05, 1.06]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
384	[0.14, 0.22, -0.22, 0.03, -0.07, -0.02, -1.0]	[-0.07, 0.06, 1.06]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
385	[0.09, -0.01, -0.24, 0.04, -0.07, -0.01, -1.0]	[-0.07, 0.06, 1.06]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
386	[0.18, -0.1, -0.35, 0.04, -0.07, -0.01, -1.0]	[-0.06, 0.06, 1.06]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
387	[0.18, -0.15, -0.45, 0.06, -0.06, -0.0, -1.0]	[-0.06, 0.06, 1.05]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
388	[0.19, -0.15, -0.42, 0.06, -0.06, 0.01, -1.0]	[-0.06, 0.06, 1.05]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
389	[0.16, -0.15, -0.4, 0.06, -0.06, 0.01, -1.0]	[-0.06, 0.06, 1.04]	[0.05, -0.22, 0.81]	[-0.07, 0.01, 1.03]	[-0.08, 0.0, 0.88]
390	[0.19, -0.08, -0.47, 0.06, -0.06, 0.01, -1.0]	[-0.06, 0.05, 1.04]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 1.02]	[-0.08, 0.0, 0.88]
391	[0.14, -0.11, -0.59, 0.07, -0.06, 0.02, -1.0]	[-0.06, 0.05, 1.03]	[0.05, -0.22, 0.81]	[-0.08, 0.0, 0.99]	[-0.08, 0.0, 0.88]
392	[0.24, -0.07, -0.67, 0.07, -0.06, 0.02, -1.0]	[-0.06, 0.05, 1.02]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
393	[0.3, -0.02, -0.68, 0.08, -0.06, 0.02, -1.0]	[-0.05, 0.05, 1.02]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
394	[0.2, -0.02, -0.71, 0.09, -0.06, 0.02, -1.0]	[-0.05, 0.05, 1.01]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
395	[0.12, -0.01, -0.5, 0.08, -0.06, 0.02, -1.0]	[-0.05, 0.05, 1.0]	[0.05, -0.22, 0.81]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
